"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"BRA","Brazil","GDP"," (billions) 2005 USD","513340.34000000003","490787.46999999997","493635.25","476803.31","501926.75","541809.13","585090.43999999994","606151.56000000006","605529.25","625387.31000000006","598495.68999999994","607545.31000000006","604708.63","632919.18999999994","666681.38","696127.5","711094.25","735093.25","735371.75","737216.43999999994","768977.25","779053.68999999994","799763.43999999994","808934.93999999994","855175.25","882185.0","917200.25","969200.93999999994","1018399.75","1014326.1899999999","1090299.1299999999","1120126.8799999999","1129879.6299999999","1163947.1880000001","1165149.841","1120322.0560000001","1077768.425","1077675.683","1088986.4739999999","1110288.0109999999","1132686.7320000001","1155540.7120000001","1184918.1189999999","1215535.879","1247472.1599999999","1280729.574","1315230.0589999999","1350831.459","1387353.764","1424616.4140000001","1462463.0390000001","1500752.7069999999","1539361.243","1578195.591","1617199.929","1656347.1040000001","1695640.0630000001","1735104.3400000001","1774796.4080000001","1814798.683","1855219.3999999999","1896157.736","1937696.4820000001","1979866.2919999999","2022645.1869999999","2065948.9110000001","2109617.446","2153428.1710000001","2197096.7740000002","2236765.4369999999","2275860.6060000001"
"BRN","Brunei Darussalam","GDP"," (billions) 2005 USD","8277.2099999999991","6636.1099999999997","6898.6800000000003","6933.2700000000004","6974.8699999999999","6870.8900000000003","6684.3100000000004","6818.6099999999997","6893.4300000000003","6819.3900000000003","6893.6800000000003","7110.5500000000002","7448.9099999999999","7471.6000000000004","7706.6099999999997","8051.7600000000002","8283.5200000000004","8161.6599999999999","8116.0699999999997","8363.7900000000009","8602.1100000000006","8838.1499999999996","9180.3700000000008","9446.9699999999993","9494.6100000000006","9531.3999999999996","9950.5699999999997","10012.26","9818.2199999999993","9644.9300000000003","9895.5100000000002","10169.41","10390.190000000001","10169.58995","9931.3764150000006","9910.3066309999995","9709.5499579999996","10004.666219999999","10793.340980000001","12173.93109","13254.870070000001","14162.69924","14116.809939999999","14070.50397","14020.979729999999","13964.21434","13925.638010000001","13882.866410000001","13837.882250000001","13790.01024","13740.169910000001","13704.625099999999","13669.69807","13634.11015","13597.40158","13559.22754","13532.777249999999","13509.07113","13487.21839","13466.51504","13445.22263","13435.45284","13432.320750000001","13435.309160000001","13444.87782","13460.394550000001","13487.850549999999","13523.07929","13565.39113","13613.43554","13665.330400000001"
"BGR","Bulgaria","GDP"," (billions) 2005 USD","20918.25","21943.279999999999","22455.560000000001","23225.849999999999","24014.709999999999","24659.130000000001","25696.68","27252.490000000002","30235.189999999999","29240.490000000002","26574.529999999999","24330.209999999999","22560.830000000002","22226.880000000001","22630.959999999999","23278.25","21090.099999999999","19909.049999999999","20705.419999999998","21181.639999999999","22325.450000000001","23240.790000000001","24286.630000000001","25502.700000000001","27196.5","28895.080000000002","30844.470000000001","32746.73","34716.07","32815.019999999997","32864.239999999998","33685.849999999999","34696.419999999998","35140.994509999997","35685.16229","36744.694750000002","37589.56033","38454.476119999999","39377.061549999999","40322.430439999996","41370.37687","42446.351450000002","43789.892650000002","45181.230649999998","46624.613069999999","48118.813410000002","49640.131670000002","51211.086470000002","52840.236129999998","54519.90612","56254.371090000001","57884.24222","59548.671340000001","61245.439960000003","62973.736429999997","64737.032800000001","66397.484859999997","68082.728140000007","69793.556230000002","71539.420289999995","73328.364600000001","75089.036649999995","76919.924920000005","78825.592640000003","80812.722349999996","82884.578670000003","84922.508270000006","87040.402839999995","89243.709400000007","91541.996329999994","93951.48749"
"BFA","Burkina Faso","GDP"," (billions) 2005 USD","1715.25","1788.24","1959.24","1966.01","1931.05","2095.52","2262.23","2256.8800000000001","2387.6799999999998","2439.02","2424.3099999999999","2644.1999999999998","2650.3499999999999","2742.0900000000001","2778.1500000000001","2936.96","3260.46","3466.4200000000001","3719.73","3995.1500000000001","4068.9400000000001","4339.46","4543.3999999999996","4908.8900000000003","5136.3999999999996","5462.71","5763.4200000000001","5970.75","6237.3800000000001","6434.9099999999999","6945.1400000000003","7284.3400000000001","7694.2299999999996","8198.7022649999999","8527.0965629999992","8868.2694890000002","9313.1578499999996","9844.279724","10433.77729","11059.77522","11723.345499999999","12426.75965","13370.1461","14392.780140000001","15500.033750000001","16694.622299999999","17956.81767","19309.859469999999","20766.989140000001","22335.439200000001","24029.515439999999","25797.86953","27697.858749999999","29735.802110000001","31917.74208","34255.428350000002","36701.376060000002","39317.166360000003","42115.831169999998","45114.36649","48326.751270000001","51728.673199999997","55397.385249999999","59355.640939999997","63627.677159999999","68234.764020000002","73111.389880000002","78352.633379999999","83980.736810000002","90010.366339999993","96465.792379999999"
"BDI","Burundi","GDP"," (billions) 2005 USD","791.39999999999998","887.65999999999997","878.30999999999995","910.94000000000005","912.36000000000001","1019.87","1053.01","1110.96","1166.8499999999999","1182.5999999999999","1223.99","1285.1500000000001","1298.1300000000001","1217.1300000000001","1170.51","1077.8099999999999","991.58000000000004","975.82000000000005","1022.17","1011.84","1003.17","1023.8","1069.3199999999999","1056.23","1107.29","1117.25","1174.51","1216.8","1271.55","1315.77","1366.4200000000001","1424.0599999999999","1492.0699999999999","1559.8942520000001","1632.596444","1565.517145","1619.470296","1682.92182","1756.302909","1842.897876","1937.7017289999999","2041.3827200000001","2126.6407899999999","2215.5684110000002","2309.137209","2407.35662","2510.2926750000001","2617.530311","2729.8996550000002","2846.966778","2969.3542769999999","3095.6282900000001","3226.8736469999999","3362.7601829999999","3503.1652640000002","3648.4473560000001","3798.729092","3954.2463029999999","4114.8291900000004","4280.7607529999996","4451.9183579999999","4631.3961250000002","4819.0808530000004","5015.1329089999999","5220.0333909999999","5433.9803970000003","5658.7285199999997","5893.1174650000003","6137.2132650000003","6390.7517870000001","6654.1858309999998"
"CPV","Cabo Verde","GDP"," (billions) 2005 USD","253.44999999999999","274.87","289.70999999999998","321.0","354.35000000000002","382.35000000000002","391.91000000000003","402.17000000000002","426.29000000000002","450.57999999999998","453.75","460.16000000000003","475.17000000000002","508.70999999999998","543.96000000000004","584.73000000000002","608.13999999999999","640.98000000000002","688.40999999999997","747.62","796.96000000000004","827.24000000000001","865.29999999999995","918.94000000000005","912.39999999999998","971.98000000000002","1076.99","1151.75","1220.28","1265.5899999999999","1333.8399999999999","1407.9400000000001","1498.6800000000001","1513.905299","1541.792371","1569.348749","1614.152405","1671.3753469999999","1743.9732369999999","1821.207858","1901.1950999999999","1976.528883","2077.3053150000001","2181.683223","2289.8086130000002","2401.3245820000002","2514.211382","2629.4342750000001","2748.0477470000001","2870.1491339999998","2996.5576919999999","3123.047364","3252.5869349999998","3385.298076","3521.1645629999998","3660.5514130000001","3800.2059389999999","3942.7238010000001","4088.3402299999998","4237.0957829999998","4388.7227839999996","4541.6800590000003","4698.9931729999998","4860.8162430000002","5027.1736039999996","5197.8705810000001","5369.6707130000004","5544.9100920000001","5723.4913809999998","5904.8467799999999","6088.8383949999998"
"KHM","Cambodia","GDP"," (billions) 2005 USD","1286.48","1225.45","1213.45","1291.48","1344.5","1406.52","1460.54","1775.02","1945.71","2010.4400000000001","2032.9200000000001","2187.2600000000002","2341.8800000000001","2436.54","2658.25","2829.52","2982.6599999999999","3150.2800000000002","3308.0799999999999","3702.0599999999999","4026.6100000000001","4350.3000000000002","4641.2399999999998","5036.0200000000004","5556.7700000000004","6293.0500000000002","6970.8800000000001","7682.2299999999996","8084.6499999999996","7926.4399999999996","8403.7600000000002","8967.2399999999998","9545.9799999999996","10255.026040000001","10980.22262","11740.30091","12558.220020000001","13431.60418","14366.14314","15357.60844","16422.994630000001","17528.317289999999","18691.799569999999","19924.087510000001","21228.677019999999","22605.804459999999","24033.608","25531.773120000002","27108.404470000001","28763.659599999999","30504.746999999999","32286.38709","34145.370770000001","36084.159959999997","38104.773410000002","40212.647060000003","42366.253270000001","44602.1466","46928.215020000003","49355.881829999998","51892.168429999998","54519.358840000001","57285.105949999997","60188.001519999998","63217.331310000001","66364.025609999997","69568.486319999996","72877.62775","76306.398639999999","79872.652830000006","83593.574500000002"
"CMR","Cameroon","GDP"," (billions) 2005 USD","8699.5400000000009","10185.66","10951.23","11703.23","12578.0","13592.18","14512.6","14201.07","13090.030000000001","12851.9","12067.209999999999","11607.610000000001","11247.780000000001","10887.85","10615.65","10965.969999999999","11514.27","12101.49","12711.32","13269.83","13827.16","14451.360000000001","15030.719999999999","15636.610000000001","16215.450000000001","16587.860000000001","17122.349999999999","17721.630000000001","18412.77","18771.82","19372.52","20108.68","21013.57","22180.350460000001","23494.822619999999","24874.557710000001","26083.076679999998","27290.884770000001","28644.22033","29984.10485","31378.033070000001","32806.63091","34442.517110000001","36171.809229999999","37996.821880000003","39923.807500000003","41925.582000000002","44034.830410000002","46257.825230000002","48594.456250000003","51043.080190000001","53564.018060000002","56200.525970000002","58961.451540000002","61850.361850000001","64871.114600000001","67976.105020000003","71222.557010000004","74620.610769999999","78177.340360000002","81901.322870000004","85776.015369999994","89866.086569999999","94188.690619999994","98757.955650000004","103584.76330000001","108606.63920000001","113895.2561","119458.0788","125297.47199999999","131418.28539999999"
"CAN","Canada","GDP"," (billions) 2005 USD","568264.75","588171.75","571355.81000000006","586884.18999999994","621008.38","650693.13","666444.93999999994","694790.25","729352.38","748457.13","749901.75","734212.56000000006","740638.25","757958.43999999994","794372.43999999994","816681.75","829902.25","864973.31000000006","900414.93999999994","950223.75","999951.75","1017788.88","1047554.4399999999","1067259.75","1100028.3799999999","1133760.0","1165038.5","1196494.5","1201280.5","1170047.25","1207664.25","1238653.5","1261403.0","1289389.3089999999","1321271.263","1336797.4509999999","1356194.7069999999","1382142.5319999999","1410559.027","1439032.243","1467811.098","1497176.834","1528327.3160000001","1559897.5079999999","1591884.5290000001","1624335.8200000001","1657278.5390000001","1690704.3670000001","1724577.895","1758842.625","1793469.7420000001","1828440.0360000001","1863739.294","1899357.7709999999","1935319.9709999999","1971667.557","2008409.7649999999","2045539.2309999999","2083069.281","2121055.6179999998","2159575.4849999999","2198645.6000000001","2238259.0389999999","2278437.4049999998","2319217.3500000001","2360672.662","2402905.4199999999","2445989.9700000002","2489918.4649999999","2537224.7390000001","2585402.4750000001"
"CAF","Central African Republic","GDP"," (billions) 2005 USD","1086.2","1069.4200000000001","1151.9300000000001","1058.3199999999999","1158.6700000000001","1204.1700000000001","1247.26","1185.6500000000001","1205.9300000000001","1229.78","1203.3699999999999","1196.72","1119.8399999999999","1123.5899999999999","1178.6500000000001","1263.51","1212.97","1277.26","1337.29","1385.4300000000001","1417.3","1421.0","1412.72","1305.3499999999999","1318.4100000000001","1350.05","1404.05","1463.02","1503.98","1529.55","1580.03","1644.4400000000001","1726.4200000000001","1104.0938100000001","1115.2461860000001","1163.303811","1230.0950499999999","1303.2018760000001","1381.971135","1451.7068919999999","1509.4704810000001","1561.8353090000001","1645.476725","1733.302187","1825.9045779999999","1923.261311","2024.971485","2131.323073","2243.1235200000001","2360.2937769999999","2483.5961179999999","2610.7775969999998","2743.966938","2883.2262529999998","3028.7644610000002","3181.1687980000002","3338.852601","3503.7695530000001","3676.2640919999999","3856.917805","4045.9226720000001","4243.8602819999996","4452.9666440000001","4673.8402850000002","4907.1813700000002","5153.3343349999996","5410.729456","5681.5011050000003","5965.9372530000001","6263.766869","6575.407792"
"TCD","Chad","GDP"," (billions) 2005 USD","1269.76","1283.0","1351.5999999999999","1563.51","1595.55","1943.26","1863.9400000000001","1819.4200000000001","2101.1100000000001","2203.7399999999998","2111.6599999999999","2291.8899999999999","2475.27","2086.4099999999999","2297.9099999999999","2326.3200000000002","2377.8400000000001","2512.27","2686.9099999999999","2668.5599999999999","2645.0900000000001","2953.46","3204.2399999999998","3675.96","4912.1599999999999","5301.9399999999996","5310.0","5320.6199999999999","5299.3400000000001","5235.6400000000003","5917.9499999999998","6063.0","6483.2299999999996","6852.4205549999997","7324.7549179999996","7454.3706400000001","7424.2670070000004","7543.1956099999998","7931.3113860000003","8582.9088009999996","8878.1831700000002","9192.1045259999992","9471.6272829999998","9760.6711500000001","10056.180850000001","10364.5816","10682.341050000001","11012.149079999999","11354.097030000001","11707.44392","12060.547200000001","12436.986339999999","12815.587519999999","13206.61283","13610.04198","14021.581330000001","14450.90425","14889.51482","15343.279990000001","15810.849759999999","16294.883540000001","16800.436239999999","17326.817650000001","17877.438289999998","18450.663970000001","19046.484520000002","19672.096600000001","20321.97838","20995.744139999999","21694.611939999999","22416.237010000001"
"CHL","Chile","GDP"," (billions) 2005 USD","37216.720000000001","38979.790000000001","34955.809999999998","33632.18","36313.790000000001","38899.050000000003","41075.980000000003","43784.620000000003","46985.800000000003","51947.660000000003","53868.459999999999","58161.779999999999","65302.839999999997","69865.089999999997","73853.070000000007","81701.850000000006","87758.809999999998","93555.800000000003","96578.470000000001","95843.649999999994","100146.14","103528.12","105789.28999999999","109932.97","116574.12","123055.0","128703.16","134726.92000000001","138988.16","136658.72","143755.39000000001","152251.26999999999","160582.54999999999","167055.57670000001","170115.04250000001","173636.44889999999","176304.06460000001","180006.4382","184867.40270000001","190449.82430000001","196543.69649999999","203226.9019","211733.99340000001","220137.44500000001","228436.20759999999","236635.68840000001","244743.86120000001","252771.77910000001","260733.3891","268645.93280000001","276526.83250000002","284390.8432","292251.13329999999","300120.74160000001","308011.49930000002","315934.02490000002","323894.81300000002","331895.05839999998","339931.52340000001","348000.21340000001","356096.95549999998","364212.90220000001","372335.5624","380451.92119999998","388548.82689999999","396617.4755","404653.15620000003","412651.4278","420601.5686","425522.68949999998","430377.679"
