"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","olgroup"
"BIH","Bosnia and Herzegovina","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1574.9760000000001","3006.2820000000002","3982.5169999999998","4471.2420000000002","4755.2650000000003","4909.0469999999996","5065.6099999999997","5309.143","5524.0600000000004","5874.6840000000002","6179.3800000000001","6570.4120000000003","7031.4769999999999","7426.9120000000003","7225.3000000000002","7290.0990000000002","7397.5780000000004","7356.1530000000002","7402.0169999999998","7559.0609999999997","7833.9449999999997","8159.2560000000003","8498.7219999999998","8852.8279999999995","9207.4439999999995","9602.2759999999998","10055.870000000001","10551.41","11074.969999999999","11623.26","12193.440000000001","12780.18","13383.49","14001.82","14634.42","15281.08","15938.139999999999","16605.650000000001","17282.380000000001","17969.459999999999","18667.990000000002","19375.349999999999","20094.52","20824.130000000001","21561.48","22303.950000000001","23046.610000000001","23792.529999999999","24539.169999999998","25283.369999999999","26022.25","26749.400000000001","27467.82","28177.040000000001","28877.34","29569.130000000001","EEA + Turkey"
"BWA","Botswana","GDP per capita","2005 USD PPP","3299.5100000000002","3470.8200000000002","3759.0700000000002","4110.7200000000003","4315.2399999999998","4472.79","4683.96","5076.6000000000004","5878.0","6445.5299999999997","6678.8000000000002","6969.2399999999998","6970.0600000000004","6909.6999999999998","6973.4200000000001","7100.4200000000001","7318.9399999999996","7884.3900000000003","8537.8299999999999","8981.6200000000008","9556.6499999999996","9905.3799999999992","10101.139999999999","10606.639999999999","11165.309999999999","11542.219999999999","11725.84","12054.700000000001","11767.6","11035.950000000001","11680.66","12264.030000000001","12772.51","13887.370000000001","14191.629999999999","14009.66","14394.459999999999","14881.84","15409.0","16042.01","16601.049999999999","17144.580000000002","17876.919999999998","18640.34","19437.400000000001","20269.98","21122.18","22011.220000000001","22938.52","23902.209999999999","24902.860000000001","25904.060000000001","26937.360000000001","28003.740000000002","29104.380000000001","30240.869999999999","31385.099999999999","32562.220000000001","33773.779999999999","35021.239999999998","36305.769999999997","37605.010000000002","38955.089999999997","40359.230000000003","41819.190000000002","43336.07","44886.050000000003","46487.739999999998","48143.669999999998","49857.010000000002","51630.93","null"
"BRA","Brazil","GDP per capita","2005 USD PPP","7566.5","7067.0500000000002","6944.9399999999996","6556.7299999999996","6751.0600000000004","7134.1599999999999","7548.7700000000004","7669.2700000000004","7519.3199999999997","7627.6800000000003","7174.7399999999998","7163.71","7017.9399999999996","7232.8599999999997","7503.3699999999999","7716.1999999999998","7762.4700000000003","7902.9399999999996","7787.3800000000001","7692.1899999999996","7909.0900000000001","7901.6599999999999","8002.5799999999999","7989.8999999999996","8343.7000000000007","8509.4099999999999","8754.3799999999992","9161.0300000000007","9538.3700000000008","9416.4699999999993","10033.51","10218.440000000001","10218.77","10437.969999999999","10363.280000000001","9886.4570000000003","9439.7150000000001","9371.2070000000003","9404.5529999999999","9525.4770000000008","9656.4570000000003","9792.0040000000008","9983.3919999999998","10185.67","10399.65","10625.469999999999","10862.6","11109.9","11365.969999999999","11629.43","11899.120000000001","12174.040000000001","12453.389999999999","12736.559999999999","13023.25","13313.379999999999","13607.139999999999","13904.93","14207.370000000001","14515.309999999999","14829.780000000001","15151.73","15482.0","15821.049999999999","16168.950000000001","16525.23","16888.84","17258.150000000001","17630.98","17976.369999999999","18321.810000000001","Latin America"
"BRN","Brunei Darussalam","GDP per capita","2005 USD PPP","80588.009999999995","62594.980000000003","63162.18","61694.889999999999","60351.660000000003","57810.489999999998","54683.410000000003","54238.379999999997","53313.769999999997","51276.410000000003","50393.209999999999","50529.160000000003","51458.089999999997","50189.43","50367.589999999997","51239.93","51371.309999999998","49363.470000000001","47910.169999999998","48223.620000000003","48478.169999999998","48719.150000000001","49533.449999999997","49921.669999999998","49162.470000000001","48377.129999999997","49523.480000000003","48880.68","47038.480000000003","45366.019999999997","45718.199999999997","46171.410000000003","46379.279999999999","44650.57","42909.760000000002","42155.529999999999","40680.279999999999","41304.470000000001","43928.5","48865.010000000002","52492.290000000001","55359.269999999997","54484.260000000002","53641.0","52816.879999999997","51995.519999999997","51270.07","50555.639999999999","49858.550000000003","49175.580000000002","48509.32","47915.809999999998","47345.370000000003","46792.870000000003","46255.93","45733.040000000001","45267.629999999997","44828.470000000001","44411.730000000003","44014.790000000001","43631.290000000001","43299.839999999997","43003.660000000003","42740.139999999999","42510.050000000003","42310.57","42159.720000000001","42043.510000000002","41959.150000000001","41901.550000000003","41864.43","null"
"BGR","Bulgaria","GDP per capita","2005 USD PPP","6202.5100000000002","6486.7399999999998","6618.5","6827.7700000000004","7046.9300000000003","7231.04","7538.4300000000003","8006.8599999999997","8908.7700000000004","8655.4099999999999","7917.75","7311.9799999999996","6852.1300000000001","6830.2799999999997","7037.1800000000003","7319.3199999999997","6698.3199999999997","6381.0699999999997","6691.5900000000001","6899.1599999999999","7327.0200000000004","7683.4700000000003","8085.2700000000004","8547.0200000000004","9174.2900000000009","9810.3299999999999","10539.719999999999","11261.85","12016.120000000001","11431.370000000001","11522.370000000001","11886.870000000001","12323.35","12563.469999999999","12842.99","13313.48","13712.690000000001","14125.58","14566.629999999999","15023.77","15527.59","16051.110000000001","16686.139999999999","17351.029999999999","18048.200000000001","18777.990000000002","19531.939999999999","20319.5","21144.360000000001","22003.459999999999","22898.540000000001","23764.619999999999","24658.220000000001","25578.43","26524.84","27498.900000000001","28441.689999999999","29407.18","30396.189999999999","31413.610000000001","32463.889999999999","33515.760000000002","34613.559999999998","35761.260000000002","36964.349999999999","38226.75","39495.239999999998","40823.43","42215.629999999997","43677.980000000003","45220.07","EEA + Turkey"
"BFA","Burkina Faso","GDP per capita","2005 USD PPP","626.52999999999997","637.60000000000002","681.60000000000002","667.09000000000003","638.84000000000003","675.70000000000005","710.78999999999996","690.76999999999998","711.73000000000002","707.88999999999999","684.95000000000005","727.11000000000001","709.19000000000005","713.89999999999998","703.64999999999998","723.62","781.38999999999999","808.00999999999999","843.21000000000004","880.60000000000002","871.88999999999999","903.79999999999995","919.59000000000003","965.37","981.24000000000001","1013.54","1038.3499999999999","1044.3499999999999","1059.05","1060.52","1110.95","1130.9400000000001","1159.4400000000001","1199.1379999999999","1210.5119999999999","1221.971","1245.6289999999999","1278.1489999999999","1315.27","1353.9829999999999","1394.288","1436.3040000000001","1502.2929999999999","1572.6320000000001","1647.396","1726.3589999999999","1807.0899999999999","1891.634","1980.8209999999999","2074.8270000000002","2174.4389999999999","2274.5880000000002","2380.0250000000001","2490.7510000000002","2606.7220000000002","2728.3679999999999","2851.4380000000001","2980.4000000000001","3115.6640000000002","3257.9250000000002","3407.5619999999999","3562.2939999999999","3726.857","3902.0050000000001","4088.5419999999999","4286.9620000000004","4492.4059999999999","4710.0429999999997","4940.3190000000004","5183.1989999999996","5439.1859999999997","Africa"
"BDI","Burundi","GDP per capita","2005 USD PPP","604.30999999999995","657.53999999999996","630.14999999999998","632.42999999999995","612.82000000000005","663.07000000000005","663.07000000000005","678.13999999999999","691.54999999999995","682.13","689.07000000000005","708.04999999999995","701.59000000000003","646.91999999999996","613.47000000000003","558.41999999999996","509.26999999999998","497.82999999999998","517.96000000000004","507.81999999999999","496.31","496.74000000000001","506.63999999999999","487.06999999999999","496.05000000000001","485.88999999999999","495.56","497.85000000000002","504.81999999999999","507.82999999999998","514.04999999999995","523.71000000000004","537.79999999999995","552.04269999999997","567.67909999999995","534.85050000000001","543.54190000000006","554.93799999999999","569.14110000000005","587.2355","607.61270000000002","630.40790000000004","647.18029999999999","664.83939999999996","683.63049999999998","703.51589999999999","724.49549999999999","746.40899999999999","769.46400000000006","793.4434","818.46990000000005","844.11900000000003","870.6549","897.94539999999995","925.91510000000005","954.63","984.08079999999995","1014.324","1045.3119999999999","1077.1210000000001","1109.742","1143.9280000000001","1179.633","1216.923","1255.9290000000001","1296.7380000000001","1339.7539999999999","1384.703","1431.624","1480.479","1531.4000000000001","Africa"
"CPV","Cabo Verde","GDP per capita","2005 USD PPP","1079.8800000000001","1160.72","1201.5999999999999","1301.0699999999999","1404.4100000000001","1488.04","1505.5599999999999","1530.3199999999999","1608.25","1681.1099999999999","1666.0999999999999","1654.0599999999999","1665.52","1735.0599999999999","1805.76","1892.72","1923.5799999999999","1984.6099999999999","2089.4099999999999","2226.4200000000001","2330.1599999999999","2376.0","2443.3400000000001","2553.6999999999998","2498.8200000000002","2627.6599999999999","2878.7800000000002","3048.3099999999999","3200.8699999999999","3291.02","3437.8899999999999","3595.6199999999999","3791.3800000000001","3793.27","3826.2530000000002","3857.9229999999998","3931.1460000000002","4032.9009999999998","4169.5649999999996","4314.8999999999996","4464.3829999999998","4600.7719999999999","4793.9859999999999","4992.7969999999996","5197.5950000000003","5407.665","5618.5860000000002","5832.6710000000003","6052.4179999999997","6278.1189999999997","6511.6869999999999","6744.0640000000003","6981.915","7225.6149999999998","7475.2520000000004","7731.7200000000003","7988.3249999999998","8250.7620000000006","8519.5830000000005","8794.982","9076.5059999999994","9361.1440000000002","9655.3130000000001","9959.4189999999999","10273.58","10597.459999999999","10924.65","11260.129999999999","11604.0","11955.459999999999","12314.6","null"
"KHM","Cambodia","GDP per capita","2005 USD PPP","632.96000000000004","591.01999999999998","564.25999999999999","573.21000000000004","568.5","568.46000000000004","566.63999999999999","662.88","700.89999999999998","699.17999999999995","682.66999999999996","709.47000000000003","734.5","740.0","783.35000000000002","810.88","833.16999999999996","859.55999999999995","883.41999999999996","969.36000000000001","1035.49","1100.46","1156.55","1237.6800000000001","1348.0899999999999","1508.01","1650.8699999999999","1798.8399999999999","1872.1500000000001","1815.1199999999999","1902.5999999999999","2006.48","2110.4400000000001","2239.7069999999999","2369.0709999999999","2502.826","2645.7330000000002","2796.9789999999998","2957.6080000000002","3126.6930000000002","3307.623","3493.48","3687.902","3892.9209999999998","4109.0770000000002","4336.3220000000001","4570.4210000000003","4815.1750000000002","5072.0810000000001","5341.1390000000001","5623.6679999999997","5911.3580000000002","6211.0330000000004","6523.0460000000003","6847.6149999999998","7185.5770000000002","7529.5169999999998","7886.0320000000002","8256.4920000000002","8642.875","9046.3829999999998","9463.9339999999993","9903.8289999999997","10365.91","10848.49","11350.23","11861.129999999999","12389.459999999999","12938.0","13510.08","14108.889999999999","Asia"
"CMR","Cameroon","GDP per capita","2005 USD PPP","2006.73","2282.0500000000002","2384.3099999999999","2476.6300000000001","2586.6799999999998","2715.3000000000002","2815.1199999999999","2674.29","2393.1799999999998","2281.8299999999999","2081.75","1946.6700000000001","1834.6900000000001","1728.48","1641.48","1652.99","1693.47","1737.9400000000001","1783.55","1819.6600000000001","1853.24","1893.25","1924.95","1957.77","1985.0699999999999","1985.74","2004.6300000000001","2029.3900000000001","2062.5900000000001","2057.1599999999999","2077.0799999999999","2109.5599999999999","2157.2600000000002","2228.6260000000002","2311.0430000000001","2395.9639999999999","2460.9229999999998","2522.886","2595.3429999999998","2663.6350000000002","2733.9670000000001","2804.6030000000001","2889.9920000000002","2979.9110000000001","3074.1790000000001","3172.9760000000001","3273.9070000000002","3379.377","3489.576","3604.194","3722.8400000000001","3842.4380000000001","3965.9940000000001","4093.9389999999999","4226.3620000000001","4363.3549999999996","4501.5699999999997","4644.7250000000004","4793.2809999999999","4947.5379999999996","5107.8370000000004","5272.9759999999997","5446.732","5629.866","5822.9399999999996","6026.2950000000001","6236.0630000000001","6456.1310000000003","6686.5900000000001","6927.2389999999996","7178.0079999999998","Africa"
"CAN","Canada","GDP per capita","2005 USD PPP","23143.099999999999","23708.610000000001","22804.119999999999","23191.290000000001","24278.470000000001","25140.009999999998","25413.73","26124.040000000001","27027.779999999999","27343.110000000001","27029.41","26132.900000000001","26051.02","26364.549999999999","27341.119999999999","27827.84","28010.540000000001","28932.110000000001","29853.830000000002","31225.459999999999","32555.77","32815.620000000003","33435.760000000002","33712.480000000003","34383.120000000003","35064.449999999997","35651.309999999998","36226.010000000002","35988.279999999999","34690.879999999997","35447.099999999999","36004.269999999997","36321.720000000001","36789.080000000002","37361.57","37466.790000000001","37678.769999999997","38069.720000000001","38524.370000000003","38977.010000000002","39435.440000000002","39907.459999999999","40424.690000000002","40950.839999999997","41486.239999999998","42032.529999999999","42590.519999999997","43160.260000000002","43741.449999999997","44333.489999999998","44936.199999999997","45549.379999999997","46172.489999999998","46804.790000000001","47446.080000000002","48096.599999999999","48756.339999999997","49424.849999999999","50101.769999999997","50787.599999999999","51483.400000000001","52189.330000000002","52904.900000000001","53629.669999999998","54363.309999999998","55106.800000000003","55861.82","56630.410000000003","57413.82","58272.419999999998","59149.879999999997","North America"
"CAF","Central African Republic","GDP per capita","2005 USD PPP","955.45000000000005","914.11000000000001","955.47000000000003","851.71000000000004","905.96000000000004","916.87","927.22000000000003","862.37","858.98000000000002","857.40999999999997","820.04999999999995","795.84000000000003","725.98000000000002","709.79999999999995","725.87","759.37","712.13999999999999","733.19000000000005","751.35000000000002","762.83000000000004","765.75999999999999","754.40999999999997","737.84000000000003","671.10000000000002","667.14999999999998","672.0","686.97000000000003","703.20000000000005","709.75","708.41999999999996","718.00999999999999","732.99000000000001","754.60000000000002","473.15429999999998","468.58370000000002","479.26389999999998","496.988","516.43499999999995","537.24490000000003","553.72500000000002","565.02279999999996","573.8356","593.54179999999997","613.97080000000005","635.29190000000006","657.46000000000004","680.2944","703.86850000000004","728.40809999999999","753.84559999999999","780.38969999999995","807.28390000000002","835.17190000000005","864.02549999999997","893.85019999999997","924.7817","956.31169999999997","988.97659999999996","1022.822","1057.971","1094.4190000000001","1132.2840000000001","1172.115","1213.9949999999999","1258.0599999999999","1304.327","1352.356","1402.627","1455.1790000000001","1509.922","1566.9449999999999","Africa"
"TCD","Chad","GDP per capita","2005 USD PPP","707.05999999999995","698.77999999999997","719.28999999999996","812.0","807.41999999999996","956.63","891.09000000000003","843.46000000000004","943.76999999999998","959.07000000000005","890.83000000000004","937.75999999999999","982.65999999999997","803.72000000000003","858.74000000000001","842.99000000000001","835.28999999999996","855.32000000000005","886.08000000000004","851.54999999999995","815.78999999999996","879.28999999999996","920.11000000000001","1018.36","1314.73","1373.9400000000001","1335.3399999999999","1300.8900000000001","1261.4000000000001","1213.96","1336.7","1334.02","1389.7","1431.173","1490.999","1479.3510000000001","1436.9079999999999","1424.1199999999999","1460.828","1542.1959999999999","1556.056","1571.278","1578.962","1586.9190000000001","1594.857","1603.942","1613.585","1624.1410000000001","1635.5699999999999","1647.6800000000001","1658.845","1672.3050000000001","1685.155","1698.777","1713.1400000000001","1727.6859999999999","1743.5809999999999","1759.761","1776.905","1794.8109999999999","1813.741","1834.2149999999999","1856.079","1879.617","1904.588","1930.9079999999999","1959.248","1988.9680000000001","2019.998","2052.3980000000001","2085.9250000000002","Africa"
